latent_idx,model_a_norm,model_b_norm,relative_norm
18713,0.8919469,1.044213,0.53932166
18714,0.05276527,0.074266315,0.58462876
18715,1.0148904,0.9366863,0.47996384
18716,0.13808918,0.73029256,0.840981
18717,0.9980695,0.8944319,0.47261888
18718,1.3543566,0.14936818,0.099332124
18719,0.19071747,0.88910943,0.8233814
18720,0.08639559,0.06501653,0.42940107
18721,0.89223236,0.7640213,0.46129486
18722,0.87886673,0.8564115,0.4935298
18723,0.8683526,0.8107779,0.4828558
18724,1.7549824,0.2515136,0.12534967
18725,0.061753783,0.068372,0.5254301
18726,0.8892085,1.0725986,0.5467401
18727,1.1290181,1.0158097,0.47360894
18728,1.0979837,0.983123,0.47240394
18729,1.0465498,1.1984805,0.5338371
18730,0.91028357,0.9727944,0.51659805
18731,1.2353278,1.3285774,0.5181851
18732,0.88175535,0.8858608,0.5011613
18733,0.10452273,0.058377244,0.35836253
18734,0.20551324,0.172372,0.45614907
18735,0.83707964,0.78393364,0.48360717
18736,0.9009895,1.0106976,0.52869403
18737,0.30108386,0.20392418,0.40380383
18738,0.86302036,0.9831454,0.53253365
18739,0.90401834,0.89240676,0.49676815
18740,0.97672015,0.19815946,0.16866364
18741,0.20629102,1.8396826,0.89917225
18742,0.95721257,0.94914997,0.49788535
18743,1.0354853,0.990949,0.48901117
18744,1.0138478,0.9802889,0.49158558
18745,1.0271198,1.0541321,0.50648946
18746,0.90239006,0.926727,0.50665265
18747,0.19988105,0.62761307,0.75845015
18748,0.39107916,0.15498875,0.2838269
18749,0.13811769,0.092679575,0.40156272
18750,0.98295,0.8019732,0.44930404
18751,0.13214701,1.2589929,0.9050081
18752,1.1548026,1.135725,0.49583557
18753,0.9220566,0.75438744,0.4499926
18754,0.8245132,0.750329,0.4764471
18755,1.0286494,1.0579387,0.50701845
18756,0.29674572,1.9840504,0.86989385
18757,1.6734294,0.22116499,0.11673474
18758,0.7231153,0.8698728,0.5460636
18759,1.6303128,0.23554732,0.12624061
18760,1.5433143,1.1158887,0.41963276
18761,0.88784605,0.85800576,0.49145398
18762,0.7629259,0.7822351,0.5062483
18763,0.9950413,0.90209746,0.4755042
18764,0.1806498,1.8263263,0.909989
18765,1.0481453,0.1437435,0.12060144
18766,1.041965,1.0120467,0.4927171
18767,0.19571297,0.7345452,0.7896143
18768,0.7110758,0.71692026,0.5020464
18769,0.81455666,0.77029234,0.48603517
18770,0.7983591,0.6474944,0.4478285
18771,0.76101446,0.8037232,0.51364726
18772,0.9724737,0.9645288,0.49794918
18773,0.23410241,1.6854752,0.87804484
18774,0.86398005,0.87840366,0.50413907
18775,1.190952,1.1408756,0.4892624
18776,0.15422499,0.26192665,0.6294019
18777,0.6251639,0.5514652,0.4686823
18778,1.0481945,0.9480257,0.47491038
18779,1.4558218,0.1855412,0.11304093
18780,0.80450785,0.7907818,0.49569792
18781,0.11074979,0.11442202,0.50815433
18782,1.3485622,0.13291375,0.08971712
18783,0.9610513,0.9609867,0.4999832
18784,0.6245953,0.81383485,0.5657799
18785,0.74790674,0.83329237,0.52700025
18786,0.14064896,0.9226301,0.8677215
18787,0.8624308,0.79324865,0.47910762
18788,0.24330938,0.51991165,0.6812072
18789,0.68005353,0.75934905,0.5275446
18790,0.9630055,0.8218554,0.4604591
18791,0.8504516,0.86336464,0.5037674
18792,0.16878483,1.5846958,0.90374297
18793,0.92742455,0.93958414,0.50325644
18794,0.07252246,0.050757326,0.41172463
18795,1.0326439,1.0122731,0.49501914
18796,1.4404001,0.23671791,0.14114565
18797,0.24724533,0.3349695,0.5753366
18798,0.8761579,0.6642534,0.43121824
18799,1.2386627,1.096479,0.4695557
18800,0.21780457,0.113039665,0.34167036
18801,0.1816115,1.0637066,0.85416454
18802,0.22106382,0.07027019,0.24120146
18803,0.9480057,1.0292419,0.52054274
18804,1.1834348,1.2292039,0.5094853
18805,0.12353482,0.1103329,0.47177482
18806,0.9250652,0.95341206,0.5075452
18807,0.9244803,1.0500531,0.53179806
18808,1.162564,1.2420336,0.5165245
18809,0.89557326,0.9848745,0.52374464
18810,1.2245615,0.13839476,0.10154014
18811,0.840714,0.90453035,0.51828295
18812,0.93352926,0.8296367,0.47053805
18813,0.94438666,1.0962719,0.53721476
18814,1.2186384,1.1100706,0.47668925
18815,0.9406515,0.8924185,0.48684365
18816,0.8882451,0.97201985,0.52251685
18817,0.3904565,1.8344194,0.82450414
18818,1.050383,0.95079327,0.47511718
18819,1.17995,1.0208417,0.46385202
18820,0.8559369,1.025296,0.5450128
18821,0.31992355,1.8601829,0.85325325
18822,1.3340847,1.1598665,0.4650718
18823,0.893575,0.87454027,0.49461722
18824,0.8886983,1.0439194,0.5401583
18825,0.7699827,0.6123059,0.4429653
18826,0.46675792,0.59235466,0.5592934
18827,1.7941841,0.27942634,0.13475354
18828,0.8869493,0.8904323,0.5009798
18829,0.31857085,1.7951145,0.8492818
18830,0.9889992,1.1773065,0.54346275
18831,0.99482495,0.86237955,0.46434283
18832,0.34999397,1.3415687,0.7930943
18833,1.6319357,0.68571,0.29586488
18834,1.0277005,1.0047429,0.49435216
18835,0.16921662,1.2705362,0.8824683
18836,0.92119163,0.88783973,0.49078184
18837,0.8913413,0.9307409,0.5108117
18838,1.06683,0.908684,0.45997345
18839,0.95101255,1.0258652,0.51893204
18840,0.9778704,0.82002264,0.456102
18841,1.1923215,1.0872011,0.47694245
18842,0.06528538,0.062849276,0.49049398
18843,0.8847923,0.9368256,0.51428217
18844,1.1143568,1.1248726,0.5023481
18845,1.5976768,0.29933828,0.15779436
18846,2.0962656,0.46920747,0.18289316
18847,0.9977081,1.0664873,0.51666003
18848,0.9275785,0.86443716,0.4823826
18849,0.96421605,0.9694684,0.50135815
18850,1.063431,1.0060045,0.48612502
18851,0.8920949,0.87055707,0.49389052
18852,1.1950744,1.0470002,0.4669783
18853,0.055634882,0.1539607,0.7345608
18854,0.86104214,0.9108195,0.5140466
18855,0.92987543,0.9391292,0.50247556
18856,1.038625,0.9265588,0.4714871
18857,2.088953,0.21795213,0.094478145
18858,1.4667996,0.16130511,0.09907539
18859,0.26844245,0.18794544,0.41181076
18860,1.1344894,1.2127688,0.51667464
18861,0.20075487,0.55868685,0.73565465
18862,0.9898288,0.90924656,0.47878382
18863,1.1646973,1.2412592,0.5159109
18864,1.0687181,0.17193095,0.13858147
18865,1.7129893,0.2919394,0.14561085
18866,1.0414417,1.0180373,0.4943179
18867,1.022735,1.193921,0.53861356
18868,0.929641,1.0680898,0.5346515
18869,1.7463466,0.18258797,0.09465742
18870,1.0424881,1.1507431,0.52467936
18871,0.9654523,1.0310347,0.5164245
18872,0.8487822,0.6919163,0.4490926
18873,0.86331946,1.1685493,0.5751106
18874,1.2279568,1.199172,0.4940702
18875,0.24618204,1.7261243,0.8751806
18876,0.8544966,0.7194746,0.45710784
18877,0.89955556,1.3908793,0.6072556
18878,0.24023615,1.6923841,0.8756941
18879,0.90357274,0.8160364,0.4745476
18880,0.9626551,1.0433939,0.52012384
18881,1.3148676,1.0504793,0.44411215
18882,0.95494854,0.9506008,0.4988592
18883,0.8776582,0.8834389,0.5016412
18884,0.8382094,0.7922861,0.48591736
18885,0.8440292,1.1008509,0.5660251
18886,0.8824395,0.9485347,0.5180492
18887,0.9713175,0.92959315,0.48902518
18888,0.05812695,0.20499554,0.77908784
18889,0.81898487,0.69718605,0.45983338
18890,0.9601892,0.925752,0.49087
18891,1.6757336,0.20918177,0.11097675
18892,0.9698362,1.042038,0.5179439
18893,0.8691137,0.8917386,0.5064244
18894,0.30368716,1.7246329,0.85027647
18895,1.0441506,0.9636245,0.47994643
18896,0.63759667,0.6767753,0.5149039
18897,0.28039762,1.8495215,0.86835295
18898,1.1119441,1.0049638,0.47473192
18899,0.24856398,1.7781162,0.8773541
18900,2.0369415,0.27778077,0.12000609
18901,0.18882054,0.7854273,0.8061884
18902,1.1099102,0.99339795,0.47230262
18903,0.73642975,0.8213029,0.52724254
18904,1.9567885,0.32322204,0.14176339
18905,0.06518692,0.2425545,0.78817636
18906,1.001986,0.8954671,0.4719311
18907,0.5249314,0.6583258,0.5563675
18908,0.7559261,0.1457424,0.16163635
18909,0.66198796,0.9277718,0.5835924
18910,0.14615962,0.096238,0.39702535
18911,0.97543883,0.9139471,0.48372707
18912,0.9510487,1.1216003,0.54114336
18913,0.8513646,1.5264257,0.6419513
18914,0.25347733,1.8930587,0.88191336
18915,1.3362889,0.2761632,0.17126907
18916,2.0953794,0.21121158,0.091568716
18917,0.6905649,0.86244327,0.55533725
18918,0.7847699,0.8996935,0.5341128
18919,1.0429136,1.0574586,0.5034625
18920,0.9865531,0.78653556,0.44359627
18921,1.5690638,0.15642205,0.09065392
18922,0.8984099,0.86078906,0.4893074
18923,1.0168399,0.95899713,0.48536247
18924,1.0818144,0.89950377,0.45399258
18925,0.57728565,1.6223454,0.73755336
18926,0.75412095,0.8169721,0.52000237
18927,1.261287,0.1229436,0.08881728
18928,0.0825034,0.061884187,0.4285977
18929,1.3878224,0.6383815,0.31506282
18930,0.52112246,0.31974253,0.3802543
18931,1.1704553,1.1107675,0.4869176
18932,0.05107392,0.051634926,0.502731
18933,0.20155068,1.7490803,0.8966741
18934,0.63870424,0.763095,0.54436827
18935,1.0422106,1.0992593,0.51331997
18936,1.0908859,0.9399176,0.46283042
18937,1.4028181,0.23416513,0.14304675
18938,0.9103733,1.2489852,0.5784057
18939,0.93237495,0.98480856,0.5136746
18940,1.2622463,0.19428898,0.1333912
18941,1.1105143,1.1960524,0.5185423
18942,0.92810863,0.92748946,0.49983317
18943,0.19329907,0.4688298,0.7080643
18944,0.9850577,0.8686169,0.46859187
18945,1.0095949,1.0048553,0.4988236
18946,2.1462398,0.3390421,0.13641997
18947,0.7028959,0.93076724,0.56974244
18948,0.97564536,0.8752516,0.4728797
18949,1.0768276,0.9624719,0.471962
18950,0.9402541,0.6729168,0.4171392
18951,0.41209477,1.8876288,0.8208068
18952,0.9083213,0.6882784,0.43109015
18953,0.7360087,0.84562874,0.53465396
18954,1.6702358,0.25617063,0.1329785
18955,1.3890486,1.3191793,0.48710054
18956,1.1719077,1.1071349,0.48578945
18957,0.22511534,2.0280366,0.9000887
18958,0.87429637,0.954277,0.52186966
18959,0.7387561,0.6292027,0.45995736
18960,0.7937792,0.9962451,0.55655396
18961,0.9886249,0.88011867,0.47096813
18962,0.89532423,0.7035174,0.44001693
18963,0.5990644,1.6274313,0.73093843
18964,1.1015214,0.6900087,0.3851505
18965,0.7516214,1.0592973,0.5849502
18966,2.281962,0.33765978,0.12889639
18967,0.93700844,0.9339592,0.49918512
18968,1.120954,1.1249745,0.5008951
18969,0.8624165,1.0325364,0.5448876
18970,0.24687846,0.46572313,0.6535533
18971,0.7056385,1.8475754,0.7236273
18972,1.0172576,1.0118564,0.4986691
18973,0.94107276,0.898194,0.4883435
18974,0.8074459,0.8939563,0.5254233
18975,0.9769506,0.9394452,0.49021462
18976,0.101419516,0.076807775,0.43095407
18977,0.9497805,0.973622,0.50619775
18978,0.8587579,0.92234325,0.51785
18979,0.19669138,1.7232877,0.8975555
18980,0.10603875,1.198713,0.9187288
18981,0.92264026,0.8905962,0.49116385
18982,0.9238365,0.94780844,0.506404
18983,0.86094326,0.14542644,0.14450598
18984,0.94566125,0.8967748,0.4867332
18985,1.002539,0.9625158,0.48981625
18986,1.0383114,0.98635656,0.48716953
18987,0.96055806,1.2920301,0.5735758
18988,0.23824975,0.5326259,0.6909362
18989,1.0200497,1.0110523,0.4977851
18990,0.8482045,0.7884851,0.48175603
18991,1.3666825,0.21942201,0.1383402
18992,1.0217891,0.15009855,0.12808271
18993,1.4211347,0.21133411,0.12945674
18994,0.7603583,0.88861686,0.5388904
18995,0.90306383,1.0189828,0.53015506
18996,0.79409033,0.75186694,0.48634392
18997,0.88472635,0.9210724,0.5100637
18998,0.16162883,1.6041752,0.9084673
18999,0.71187633,0.70735615,0.4984075
19000,1.5963824,0.1572042,0.08964724
19001,0.91509324,0.9437674,0.50771284
19002,0.85278255,0.77141285,0.4749508
19003,0.8150093,1.0116081,0.553815
19004,0.23993523,2.238585,0.9031942
19005,0.8952816,0.17944929,0.16697137
19006,0.08122626,0.19689554,0.7079472
19007,0.4156976,0.35444984,0.46023634
19008,0.91817975,0.9114345,0.49815667
19009,1.1390333,0.96952116,0.45980373
19010,0.16658877,1.5684264,0.90398425
19011,0.8517402,0.9099238,0.5165138
19012,0.8230795,0.6671057,0.44766626
19013,0.99205816,1.0115223,0.5048573
19014,0.91361266,1.1693588,0.56138974
19015,0.97122794,0.89364195,0.47919804
19016,0.8244514,0.7957132,0.49113107
19017,0.9809405,0.9925698,0.5029464
19018,0.1319994,0.0752988,0.36323905
19019,0.80418545,1.339727,0.6248982
19020,1.6577216,0.23680937,0.124996305
19021,0.18048273,0.98439455,0.84506285
19022,1.0512941,0.9640728,0.47836092
19023,0.12210827,1.0749253,0.897991
19024,1.381311,0.17955145,0.115033485
19025,0.11319608,0.110754155,0.49454805
19026,1.0213298,0.992113,0.49274457
19027,0.20772208,0.99520487,0.82731944
19028,0.97145224,0.057108272,0.05552252
19029,0.66621614,0.9247765,0.5812575
19030,0.7840781,1.1474824,0.59407014
19031,0.32705387,2.1853783,0.86982584
19032,1.1011345,1.0029253,0.47666198
19033,0.100470565,0.1812279,0.64334
19034,0.1136584,0.90971833,0.8889379
19035,1.0269567,1.0750247,0.51143396
19036,0.8588572,0.6248971,0.42115942
19037,1.0069667,1.0258491,0.50464433
19038,0.7869701,0.17067991,0.17822786
19039,0.90096074,0.96974075,0.51838344
19040,0.84974575,1.0906581,0.5620779
19041,0.8715724,0.92459154,0.514759
19042,0.85411006,0.102295026,0.106957845
19043,0.9715992,0.06545706,0.06311814
19044,0.84341973,0.842542,0.4997397
19045,0.33266535,1.9010485,0.85107076
19046,0.25459266,0.5713879,0.6917692
19047,0.9157634,0.8573764,0.48353574
19048,1.5555922,0.6493962,0.29451227
19049,0.7080257,0.8931022,0.5577957
19050,0.98309827,0.14889067,0.13153014
19051,0.9399326,0.93386155,0.49838004
19052,0.07692016,0.7055079,0.9016904
19053,1.0228527,0.8888482,0.46495152
19054,0.8564872,0.96755993,0.53044677
19055,0.89545476,0.9078946,0.5034491
19056,0.14017594,0.7572873,0.8438087
19057,0.86027527,0.95645624,0.5264709
19058,0.98119235,0.9997776,0.50469095
19059,1.7791535,0.20438792,0.103041925
19060,1.9263741,0.495276,0.20452005
19061,0.69418913,0.75026864,0.519412
19062,1.0018071,0.9063058,0.47497493
19063,0.1717996,0.6391913,0.78816086
19064,0.9743399,0.9894227,0.50384027
19065,0.9711255,1.0417483,0.51754284
19066,0.17426537,0.34550312,0.66472507
19067,1.1660239,0.8955228,0.43439367
19068,0.05897217,0.085273005,0.5911671
19069,1.1267307,1.0232658,0.47593838
19070,0.82940465,0.14555795,0.14929594
19071,0.9006713,0.9995111,0.52600795
19072,1.9320494,0.32281712,0.14316462
19073,0.16577871,0.57497835,0.7762037
19074,1.2192196,1.0666881,0.46663654
19075,0.8684517,1.0099776,0.5376713
19076,1.6260109,0.15947163,0.089315705
19077,0.8933326,0.94244933,0.5133776
19078,1.4889505,0.27358648,0.15522312
19079,0.8929951,1.1464123,0.56213015
19080,0.24902207,1.9428796,0.8863899
19081,1.2117493,1.2504351,0.507856
19082,0.18000473,0.44640005,0.7126383
19083,0.88268375,0.91522205,0.50904894
19084,0.77693105,0.8785061,0.5306792
19085,0.16132376,0.93736434,0.8531669
19086,1.6634077,0.30341473,0.15426646
19087,0.8933566,0.9542873,0.5164888
19088,1.6330782,0.20869057,0.11330987
19089,0.8728144,0.98700404,0.53069913
19090,0.9272673,0.9559357,0.50761163
19091,0.98337233,1.0086628,0.5063479
19092,0.97468656,0.9652322,0.4975632
19093,1.2172967,1.2291564,0.5024238
19094,0.2160827,1.8328289,0.8945378
19095,0.10689679,0.099252656,0.48145974
19096,1.4981884,0.8410223,0.3595325
19097,1.1046956,0.90286833,0.44973332
19098,1.1854951,1.1631436,0.4952416
19099,0.7363788,0.7508625,0.50486934
19100,1.0010785,0.84627044,0.45809993
19101,1.2883976,0.35177088,0.21447241
19102,0.9817237,0.83749324,0.4603592
19103,0.9496666,0.9252765,0.49349576
19104,1.1824993,0.194721,0.14138697
19105,1.7860603,0.2591996,0.12673186
19106,0.05082467,0.0671944,0.56935203
19107,0.7838469,1.297103,0.62332255
19108,0.8939103,0.71308416,0.4437378
19109,0.9007739,1.0723332,0.54347444
19110,0.88520354,0.81565976,0.47955632
19111,0.064029925,0.18122147,0.7389213
19112,1.5985447,0.19519922,0.108822234
19113,1.2894168,0.48936355,0.27511185
19114,0.7268786,0.8512083,0.5393926
19115,0.15252997,0.6604579,0.8123835
19116,0.9067545,0.91146255,0.5012947
19117,0.7604223,0.9803385,0.5631667
19118,0.86778414,0.7587298,0.46647605
19119,1.1663868,1.0632598,0.4768737
19120,1.1043202,0.86669725,0.43972075
19121,0.9175797,0.87288165,0.48751774
19122,0.06298839,0.09110507,0.59123254
19123,0.79268,0.74534374,0.48461136
19124,0.054954603,0.07542684,0.57850903
19125,0.20415986,1.6317697,0.8887976
19126,1.9007584,0.19493392,0.093016475
19127,0.91815,0.8907459,0.4924252
19128,0.9575494,0.99860406,0.51049376
19129,0.7211502,0.7730057,0.5173528
19130,0.9782356,1.0255761,0.51181257
19131,0.9492394,0.9295112,0.49474967
19132,0.38143462,0.47079775,0.55242884
19133,0.9608458,0.93236125,0.49247715
19134,0.883497,0.8674201,0.495409
19135,0.24666691,1.7349665,0.87552345
19136,1.7873303,0.3096854,0.14767912
19137,0.7061847,0.21793601,0.23583068
19138,1.1581297,1.0457349,0.4745005
19139,0.95001066,1.2715013,0.57235855
19140,1.1215014,0.8051109,0.4178894
19141,0.8873601,0.97038496,0.5223456
19142,1.1609924,1.0125849,0.46586102
19143,0.9669203,0.8592849,0.47053027
19144,2.015293,0.23972285,0.1063065
19145,0.86622244,0.7391265,0.46041486
19146,0.716003,0.74069214,0.5084744
19147,0.36745134,0.14297612,0.28011054
19148,1.2226117,1.2005202,0.49544153
19149,0.077052504,0.059327703,0.43501696
19150,0.15132193,1.1653881,0.88507575
19151,0.670174,0.89858574,0.5728001
19152,0.9350865,1.0823245,0.5364918
19153,0.83436936,0.90791917,0.5211072
19154,1.6734967,0.12783715,0.07096805
19155,0.9241268,0.9875673,0.51659274
19156,1.0375012,1.0256083,0.49711776
19157,1.8002747,0.879165,0.32811522
19158,1.3500862,0.18693608,0.12162223
19159,0.050013077,0.05007438,0.50030625
19160,1.0161247,1.0275077,0.50278497
19161,1.0738608,0.94179845,0.46724087
19162,1.1730146,1.1285386,0.49033782
19163,0.82385534,1.1601032,0.58474165
19164,1.0409565,1.10235,0.51432216
19165,0.06485941,0.059627783,0.47898728
19166,1.0630679,0.87102526,0.4503533
19167,1.1417522,1.1473361,0.5012197
19168,0.9056539,0.95911425,0.5143343
19169,0.9883714,0.9962491,0.5019847
19170,0.9550755,0.9389002,0.49572977
19171,1.7964507,0.46027246,0.2039561
19172,0.802327,0.960184,0.5447818
19173,0.9156394,0.96289074,0.5125767
19174,1.0244539,1.0429944,0.50448394
19175,1.12544,1.2038696,0.5168354
19176,1.84419,0.21120371,0.102755845
19177,0.20419075,0.49035037,0.7060063
19178,0.5393228,1.5078683,0.73655474
19179,0.29419485,1.896354,0.8656981
19180,1.0324086,0.9579917,0.48130605
19181,0.9646469,1.3079536,0.5755317
19182,0.8684131,0.89843863,0.50849694
19183,1.2591236,1.1722491,0.48213467
19184,1.095978,1.1255378,0.5066531
19185,1.1066982,1.1943909,0.5190546
19186,1.1068373,1.0310874,0.48228425
19187,0.8301684,0.9598499,0.53622353
19188,0.9356054,0.95142174,0.5041908
19189,0.9473825,1.0005244,0.51364076
19190,0.9041687,0.88791853,0.4954661
19191,0.6960573,0.79367894,0.53276473
19192,1.0793003,1.1033012,0.50549823
19193,0.9293327,1.4884369,0.61562395
19194,0.06015691,0.05726481,0.487685
19195,1.0042454,0.950744,0.48631668
19196,0.8458789,0.9064509,0.51728326
19197,0.17591919,0.062982194,0.26363263
19198,0.078592695,0.061274964,0.43809244
19199,0.8390388,0.96024543,0.5336819
19200,0.8834365,0.23461495,0.20984273
19201,0.9662076,0.7690988,0.44320634
19202,1.1298553,1.1248965,0.4989004
19203,1.136297,1.0847725,0.488401
19204,1.0548799,1.1126889,0.513335
19205,0.8722617,0.93038005,0.5161203
19206,1.0297198,0.9555844,0.48132896
19207,1.0507567,0.9247603,0.4681105
19208,0.9654196,0.79773724,0.45244825
19209,1.8430467,0.20137994,0.09850191
19210,0.57775754,0.75064903,0.56507474
19211,0.8598645,0.8514931,0.49755418
19212,1.9123837,0.25900292,0.11927996
19213,0.23756808,2.278845,0.90559256
19214,0.15581262,0.6371579,0.8035077
19215,0.88874036,0.78484166,0.46895915
19216,1.0889263,0.054529533,0.047688358
19217,1.0388448,0.9284132,0.47193262
19218,0.8808508,0.9388457,0.51593536
19219,0.19577113,1.7294972,0.8983149
19220,0.8228914,0.9500422,0.53585887
19221,1.151134,1.0655032,0.48068455
19222,1.0138162,1.1644986,0.5345869
19223,1.0609502,1.0077984,0.48715368
19224,0.89214593,1.0519079,0.5410899
19225,1.225422,0.9977202,0.4487883
19226,0.83845294,0.7341532,0.4668386
19227,0.8273413,0.6996482,0.45818797
19228,0.8056297,0.8534048,0.51439846
19229,0.95101386,0.9761491,0.50652134
19230,1.070207,1.2383816,0.53642374
19231,0.7906693,0.6367667,0.44609123
19232,0.71533847,0.92421854,0.56370014
19233,0.70211333,0.7839006,0.52751905
19234,0.9179457,0.9454978,0.5073928
19235,0.2402567,1.7899083,0.8816566
19236,1.0521783,1.0192859,0.49206063
19237,0.2003059,1.2176863,0.85873973
19238,0.8487268,0.8528416,0.50120914
19239,0.8431199,1.115349,0.5695005
19240,0.9124054,0.9912212,0.52070147
19241,1.0058875,0.84426767,0.45632264
19242,1.63888,0.2062955,0.111802645
19243,1.0786169,0.97875655,0.47573107
19244,0.1886526,2.0355272,0.9151811
19245,0.7013136,0.82116663,0.5393611
19246,1.042629,1.1562624,0.5258388
19247,1.0443293,0.9307457,0.47124577
19248,1.03072,1.0645888,0.50808203
19249,1.2411747,1.0601138,0.46066093
19250,1.6434174,0.14655258,0.081874326
19251,0.20805609,1.3662747,0.86784476
19252,2.0043793,0.23256972,0.10396738
19253,1.0733014,1.2599442,0.5399963
19254,0.75435907,0.83651716,0.5258216
19255,0.05259651,0.11809894,0.69186926
19256,0.396857,2.142639,0.84372604
19257,0.8959046,0.9515786,0.5150675
19258,1.2465093,1.3479584,0.5195511
19259,0.9266121,0.89964616,0.4926172
19260,1.0453675,0.8897008,0.45977747
19261,1.0492729,1.0583112,0.5021443
19262,0.12412242,1.2801775,0.91161263
19263,0.13642512,0.69036174,0.8349936
19264,0.9787318,0.8616318,0.46818563
19265,0.9222465,0.88313395,0.48916778
19266,1.7202152,0.21265344,0.11001961
19267,0.89808697,0.8766538,0.49396163
19268,0.17109323,0.6730748,0.7973232
19269,0.92198,0.7939614,0.46269727
19270,0.1286927,0.7038013,0.8454131
19271,0.95153123,1.0530306,0.5253171
19272,0.95891595,0.97213924,0.50342387
19273,1.0366871,1.1876886,0.53394246
19274,1.015954,1.1262181,0.5257365
19275,0.13593633,0.742181,0.8451957
19276,1.0248652,0.91614056,0.47199273
19277,0.7692901,0.6556146,0.4601112
19278,1.1839869,1.1809187,0.4993513
19279,1.7291989,0.2816983,0.14008588
19280,0.07780042,0.052316587,0.40207338
19281,1.1060271,0.9964424,0.47393906
19282,0.89528334,0.788821,0.46839198
19283,0.14441004,0.82192475,0.850559
19284,1.1517804,0.9809022,0.4599382
19285,1.492589,0.19489224,0.11549298
19286,0.1784359,2.3703868,0.92999285
19287,1.9640914,0.33673552,0.14635412
19288,0.88925046,1.0160437,0.5332739
19289,0.9214977,0.8528598,0.48065835
19290,0.064413875,0.2093788,0.7647348
19291,0.73715836,0.56222713,0.43268692
19292,0.9144705,0.1379636,0.13109002
19293,0.9704339,0.97888774,0.5021684
19294,0.08754853,0.84167206,0.9057828
19295,0.83355004,0.85004175,0.5048978
19296,0.9401742,0.97928894,0.510189
19297,1.9600581,0.2040622,0.09429337
19298,0.92286694,0.82574373,0.47222844
19299,0.7127123,1.0606589,0.59810317
19300,1.0333136,0.93559706,0.47518513
19301,0.95479816,1.0966506,0.53457373
19302,0.75359845,0.7178924,0.4878674
19303,0.8916545,0.8486325,0.4876394
19304,0.97225076,0.14452226,0.1294106
19305,0.7626489,0.6765258,0.470079
19306,1.2354084,1.1397419,0.479861
19307,0.33947343,0.52643013,0.6079547
19308,0.8875622,0.68196553,0.43450364
19309,0.9716633,0.92668015,0.488152
19310,1.032628,1.0070361,0.4937264
19311,0.21447088,1.33847,0.8618937
19312,1.213562,0.21469966,0.15032236
19313,0.052021943,0.10625466,0.6713226
19314,0.19138233,1.6614009,0.8967055
19315,1.3477651,1.2527889,0.48173925
19316,1.0942984,0.87721795,0.4449458
19317,0.95192224,1.0071958,0.51410675
19318,0.05653856,0.08679505,0.60554564
19319,0.6847439,0.717263,0.51159734
19320,1.4266293,0.69240254,0.32675418
19321,1.1447426,1.246533,0.5212837
19322,0.8101239,0.8694573,0.5176632
19323,0.16027343,1.1787717,0.8803077
19324,1.812911,0.18112485,0.0908333
19325,0.69943446,0.85339266,0.54957354
19326,0.7361326,0.7549923,0.506324
19327,1.1991627,1.2040325,0.50101316
19328,0.8964296,0.98394936,0.52327186
19329,1.1185119,1.1493909,0.50680786
19330,1.1114106,0.9939276,0.4720988
19331,1.0901644,0.98636913,0.47500756
19332,1.1627182,1.0833883,0.48234057
19333,0.15994096,0.6334384,0.79840547
19334,1.15189,1.0456614,0.47583023
19335,0.9560275,0.75871265,0.4424651
19336,0.90986,0.8240093,0.47524303
19337,0.7382714,0.6821634,0.4802497
19338,0.876813,0.96734697,0.52454615
19339,0.9663184,0.8630866,0.4717854
19340,0.7537579,0.7932115,0.51275194
19341,1.1494893,1.1374937,0.49737743
19342,1.6696534,0.16673584,0.09079548
19343,0.96688426,0.8394908,0.4647378
19344,0.8547404,0.830513,0.49281195
19345,0.9123743,1.1877344,0.56555855
19346,0.27818736,0.788089,0.7391039
19347,0.3991531,1.9654549,0.8311969
19348,1.854354,0.17303126,0.085347004
19349,1.3181207,0.16866773,0.113444336
19350,0.930269,0.98780364,0.514998
19351,0.91385245,1.0646031,0.53809804
19352,0.7973125,0.73828983,0.4807819
19353,0.8348345,0.95343477,0.5331606
19354,0.8555457,0.782164,0.47759625
19355,0.19199865,0.45960656,0.70534515
19356,0.6248377,0.90011966,0.5902589
19357,0.92185533,0.94234675,0.505496
19358,1.5875051,0.14862482,0.08560697
19359,1.194817,1.0625185,0.47069588
19360,0.11081033,1.1515143,0.91221726
19361,0.9252768,0.9748581,0.5130468
19362,1.0678321,1.1842095,0.5258382
19363,1.3373139,0.13898082,0.09414165
19364,0.05126969,0.06980259,0.57653654
19365,0.69046414,1.0444629,0.6020212
19366,0.866101,0.3137969,0.2659526
19367,0.23566821,0.1305819,0.35653752
19368,0.9213245,0.7642302,0.4533998
19369,0.8743766,0.8259264,0.48575246
19370,1.0294657,1.1109998,0.5190459
19371,0.9033976,0.9376849,0.5093117
19372,0.92657566,1.0100129,0.5215423
19373,1.1971169,0.924157,0.43566132
19374,1.8454621,0.1707836,0.084703766
19375,0.8808082,0.71220064,0.4470789
19376,0.15303984,1.5470994,0.90998393
19377,0.17618361,1.0035613,0.8506596
19378,0.20994207,1.3359222,0.8641911
19379,0.3273446,1.6328106,0.83300066
19380,0.9347039,0.9582573,0.5062213
19381,1.1549973,1.0883957,0.4851561
19382,0.7089138,0.14034592,0.16525677
19383,0.87463737,0.9284323,0.5149176
